PG.ProteinGroups	PG.Genes	[1] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S1_S3-A1_1_20231.d.PG.Quantity	[2] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S2_S3-A2_1_20232.d.PG.Quantity	[3] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S3_S3-A3_1_20233.d.PG.Quantity	[4] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S4_S3-A4_1_20234.d.PG.Quantity	[5] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S5_S3-A5_1_20235.d.PG.Quantity	[6] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S6_S3-A6_1_20236.d.PG.Quantity	[7] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S7_S3-A7_1_20237.d.PG.Quantity	[8] 20260428_TIMS6_EVO4_PRI_DIA_30SPD_15cmPS_P8_R2003_X3858_ADG000268_S8_S3-A8_1_20238.d.PG.Quantity
B2RVL6	Zcchc24	20.58061981201172	20.542343139648438	11.354219436645508	13.646595001220703	17.28546905517578	19.469514846801758	17.370403289794922	16.895265579223633
B2RWS6	Ep300	268.69573974609375	223.30203247070312	287.8410339355469	290.54925537109375	253.9826202392578	265.5301818847656	285.4696960449219	265.664794921875
B2RX14	Tut4	210.18255615234375	182.86456298828125	163.44667053222656	164.8641357421875	185.89761352539062	191.0023651123047	177.43128967285156	201.69802856445312
B2RXC1	Trappc11	327.42340087890625	336.01812744140625	307.5281066894531	338.55108642578125	312.68145751953125	275.37762451171875	332.3005065917969	351.7027893066406
B2RXR6	Ankrd44	78.84797668457031	78.33809661865234	71.97078704833984	78.86105346679688	83.94916534423828	60.5240478515625	82.61547088623047	79.94271850585938
B2RXS4	Plxnb2	962.1648559570312	899.8628540039062	837.9082641601562	725.3486938476562	741.0468139648438	915.7626342773438	797.5452880859375	742.7401733398438
B2RXV4	Flvcr1	36.65513610839844	46.303550720214844	46.26249694824219	67.01031494140625	53.61138916015625	48.4456672668457	39.7607307434082	44.02690124511719
B2RY04	Dock5	304.6596984863281	299.98345947265625	347.50732421875	319.2843017578125	357.14312744140625	282.9523010253906	270.6943359375	274.2174377441406
B2RY56	Rbm25	1406.0909423828125	1428.2135009765625	1443.6070556640625	1457.6561279296875	1507.7489013671875	1286.731201171875	1381.4034423828125	1516.40185546875
B7ZMP1	Xpnpep3	97.18390655517578	104.5413589477539	101.92003631591797	98.92020416259766	113.3979721069336	107.99898529052734	94.44429779052734	110.92829895019531
B7ZNG0	Kif7	103.98706817626953	135.94442749023438	130.48370361328125	110.67764282226562	95.25800323486328	138.19325256347656	113.11610412597656	104.09425354003906
B7ZNG4	Troap	40.707984924316406	46.91026306152344	39.717037200927734	66.96997833251953	33.107444763183594	54.80147933959961	42.838966369628906	42.4434928894043
B8JKV0	Amn1	144.88644409179688	118.24006652832031	65.49794006347656	167.54754638671875	130.93515014648438	160.3594207763672	136.28237915039062	125.02499389648438
B8ZXI1	Qtrt2	479.075439453125	448.2042541503906	394.93487548828125	433.4283752441406	462.46295166015625	493.7386474609375	412.6710205078125	455.1509704589844
B9EJ80	Pdzd8	166.40675354003906	159.01954650878906	152.9365692138672	154.5728302001953	147.03672790527344	123.4266357421875	133.99693298339844	156.01197814941406
B9EJ86	Osbpl8	184.740478515625	193.8258514404297	227.38002014160156	238.51304626464844	186.845458984375	159.39028930664062	169.22190856933594	156.9553985595703
B9EJR8	Dnaaf5	632.8145751953125	473.2078552246094	484.1974792480469	569.27001953125	543.7090454101562	560.085205078125	555.8474731445312	538.76220703125
B9EKI3	Tmf1	261.759033203125	254.3870391845703	219.30429077148438	221.88490295410156	221.00450134277344	255.53509521484375	187.51307678222656	202.8870086669922
C0HKD8;C0HKD9	Mfap1a;Mfap1b	770.6865234375	648.7320556640625	591.2222290039062	719.61083984375	684.1975708007812	805.2420654296875	815.0337524414062	639.2810668945312
C0HKE1;C0HKE2;C0HKE3;C0HKE4;C0HKE5;C0HKE6;C0HKE7;C0HKE8;C0HKE9;Q8BFU2;Q8CGP5;Q8CGP6;Q8CGP7;Q8R1M2	H2ac4;H2ac6;H2ac7;H2ac8;H2ac11;H2ac13;Hist1h2an;Hist1h2ao;Hist1h2ap;H2ac25;Hist1h2af;H2ac12;H2ac15;H2aj	46904.9375	68144.09375	58459.91015625	61872.3828125	68218.8828125	74122.921875	67896.90625	68285.015625
C0HKG5;C0HKG6	Rnaset2a;Rnaset2b	77.46065521240234	90.6707992553711	73.72612762451172	84.25243377685547	71.150146484375	51.25905990600586	66.34109497070312	80.34716796875
D2EAC2	Zbed6	NaN	44.87716293334961	NaN	61.148712158203125	54.24891662597656	NaN	NaN	67.30941772460938
D3YUJ3	Ccnyl1	67.65206146240234	54.002784729003906	38.75172805786133	32.72288513183594	49.159339904785156	79.86741638183594	31.563425064086914	50.9351921081543
D3YXJ0	Dgkh	22.410614013671875	39.610023498535156	46.295841217041016	42.39182662963867	51.33962631225586	37.60255432128906	37.28959655761719	48.54911422729492
D3YXK1	Samd1	27.89301300048828	65.5006332397461	46.58371353149414	30.896305084228516	36.45148468017578	61.082279205322266	45.654075622558594	32.33488845825195
D3YXK2	Safb	432.672607421875	447.9958190917969	444.0869140625	398.3142395019531	397.751708984375	469.35400390625	455.0655212402344	506.24798583984375
D3YY91	Lrr1	68.89130401611328	84.41631317138672	93.62287902832031	94.79573059082031	93.72128295898438	108.67611694335938	91.24553680419922	114.9375
D3YYI7	Rnf217	22.672510147094727	26.475749969482422	24.200963973999023	11.402605056762695	33.94464111328125	33.653831481933594	17.991971969604492	38.21784973144531
D3YYU8	Obsl1	710.567138671875	674.3922729492188	736.9848022460938	651.1832275390625	678.0804443359375	605.3179321289062	778.806640625	769.6473388671875
D3YZG8	Mthfd2l	33.37773895263672	41.526954650878906	17.777713775634766	37.40479278564453	37.024513244628906	45.87031555175781	27.862247467041016	27.181137084960938
D3YZP9	Ccdc6	60.11731719970703	77.20663452148438	42.749671936035156	60.65081024169922	46.9406852722168	64.6964111328125	66.28173828125	72.87665557861328
D3Z2R5	Selenon	NaN	52.335968017578125	43.51530456542969	38.282466888427734	45.11684036254883	NaN	26.237796783447266	NaN
D3Z2X2	Dnhd1	NaN	NaN	NaN	NaN	26.21184730529785	NaN	NaN	NaN
D3Z4I3;Q62176	Rbm24;Rbm38	101.8590316772461	261.6490478515625	267.4861145019531	296.1009826660156	266.31719970703125	255.97657775878906	125.76110076904297	215.68475341796875
D3Z4S3	Ptrhd1	85.86956787109375	62.014461517333984	100.23554992675781	81.53048706054688	79.53089904785156	101.55723571777344	85.1236343383789	84.42374420166016
D3Z6H8;P0DMN7	Amd2;Amd1	77.762451171875	94.47957611083984	70.32215881347656	118.63662719726562	93.49961853027344	98.7791748046875	156.5120086669922	103.41456604003906
D3Z7P3	Gls	2212.8681640625	2188.787353515625	2317.877685546875	2201.397705078125	2106.5009765625	2147.33837890625	2064.72119140625	2105.61572265625
E0CYV9		223.6095428466797	195.05601501464844	187.46368408203125	234.01882934570312	253.381591796875	240.8242950439453	208.8015899658203	239.0984649658203
E0CZ22	Mroh1	37.46752166748047	42.94122314453125	60.82342529296875	61.86143112182617	60.51498794555664	48.101463317871094	65.28240203857422	62.86011505126953
E1U8D0	Mtcl2	522.4666137695312	504.3878173828125	584.0048828125	599.3901977539062	575.1669311523438	603.7669067382812	627.9708251953125	637.806640625
E2JF22	Piezo1	192.6793212890625	187.30345153808594	187.9593048095703	184.88803100585938	164.571044921875	132.9822540283203	147.4535369873047	139.6329803466797
E9PUQ8	Dgkd	38.76675796508789	57.97702407836914	57.37295150756836	57.77019119262695	70.01071166992188	54.57032012939453	55.5594482421875	55.2542839050293
E9PV24	Fga	1850.4405517578125	520.7960205078125	404.593994140625	466.0137634277344	299.5914306640625	233.2811279296875	116.92428588867188	118.25724792480469
E9PV87	Talpid3	44.586299896240234	51.25215148925781	52.63356018066406	55.559181213378906	53.60711669921875	44.90048599243164	39.11631393432617	50.30349349975586
E9PVA8	Gcn1	2103.662109375	1852.217529296875	1734.8482666015625	1697.8685302734375	1809.955322265625	1752.4521484375	1814.669189453125	1728.250244140625
E9PVB5	Ttc17	259.36883544921875	223.57958984375	219.98757934570312	200.41348266601562	223.2421417236328	211.83287048339844	198.15261840820312	211.51185607910156
E9PVX6	Mki67	790.3378295898438	800.265869140625	775.9425659179688	764.0287475585938	768.55615234375	783.6812133789062	810.6303100585938	810.4100952148438
E9PXF8	Sbf2	93.67816925048828	57.87942886352539	64.5431900024414	46.54707336425781	55.3856086730957	58.493675231933594	62.87662887573242	50.0503044128418
E9PY46	Ift140	187.6492462158203	191.1322021484375	188.03504943847656	190.42245483398438	185.47364807128906	166.7355194091797	124.97064208984375	177.23097229003906
E9PYH6	Setd1a	241.24317932128906	256.1426696777344	276.2203369140625	263.1012268066406	283.4161376953125	214.52169799804688	279.6911926269531	274.9855651855469
E9PYI1	Znf568	77.346923828125	47.223426818847656	27.276121139526367	39.508056640625	41.34934616088867	17.18294906616211	27.233884811401367	39.75692367553711
E9PYK3	Parp4	385.8934020996094	427.60833740234375	342.6848449707031	331.78973388671875	360.8125915527344	326.42987060546875	364.2555847167969	387.6983947753906
E9PYL2	Prr12	68.85185241699219	64.1375503540039	75.34908294677734	50.13785171508789	77.30517578125	57.9766731262207	62.75389099121094	85.42167663574219
E9PZJ8	Ascc3	749.549072265625	612.9629516601562	681.9763793945312	666.9689331054688	627.7698974609375	624.361572265625	612.49560546875	590.09228515625
E9PZM4	Chd2	107.74456024169922	95.86135864257812	112.2600326538086	103.86133575439453	100.82041931152344	84.83961486816406	99.4454116821289	105.57710266113281
E9Q0S6	Tns1	1546.060302734375	1499.344482421875	1523.2872314453125	1669.20068359375	1630.056640625	1549.5068359375	1293.4124755859375	1390.7188720703125
E9Q137	Tex264	188.00096130371094	158.79444885253906	167.58786010742188	179.99476623535156	202.88258361816406	160.47222900390625	146.8564910888672	139.00283813476562
E9Q1P8	Irf2bp2	240.31845092773438	214.96673583984375	181.28494262695312	219.29515075683594	193.44752502441406	201.6399383544922	276.48968505859375	218.1679229736328
E9Q236	Abcc4	218.73387145996094	149.79867553710938	144.70555114746094	142.33941650390625	118.97148895263672	184.1202392578125	115.91020202636719	106.17755889892578
E9Q238	Kank1	136.808349609375	219.25257873535156	232.23121643066406	256.323486328125	297.1903076171875	254.7740020751953	252.13497924804688	250.0687713623047
E9Q286	Ice1	205.39691162109375	94.91023254394531	86.10538482666016	73.94282531738281	93.93177032470703	117.2625732421875	160.1316680908203	134.1346893310547
E9Q309	Cep350	45.908348083496094	45.07798767089844	3.161769390106201	55.6806755065918	35.6371955871582	33.31789779663086	30.313705444335938	39.19124984741211
E9Q349	Wdr25	16.948896408081055	8.108619689941406	9.508077621459961	9.26322078704834	4.512609481811523	4.513012886047363	13.128312110900879	7.06646728515625
E9Q368	Tarbp1	197.72100830078125	199.6737060546875	229.8756561279297	224.6741943359375	192.48062133789062	160.90135192871094	162.30987548828125	181.41554260253906
E9Q394	Akap13	121.6549072265625	102.25249481201172	102.3658447265625	93.88882446289062	108.1888656616211	75.45402526855469	105.57422637939453	104.4772720336914
E9Q3C1	C2cd2	111.73320007324219	88.86753845214844	60.12258529663086	51.36726379394531	71.06775665283203	90.60256958007812	78.88204956054688	67.30023193359375
E9Q3G8	Nup153	288.3230895996094	268.53369140625	274.1449279785156	281.39923095703125	274.5855712890625	242.3961944580078	269.44720458984375	231.5965118408203
E9Q3L2	Pi4ka	149.31748962402344	134.8921661376953	153.3591766357422	134.57264709472656	136.00289916992188	154.390869140625	144.536865234375	140.47048950195312
E9Q414	Apob	322.0239562988281	193.20079040527344	100.40648651123047	176.6759033203125	171.65296936035156	439.1593933105469	166.23484802246094	174.51136779785156
E9Q4F7	Ankrd11	215.46315002441406	132.64132690429688	106.55672454833984	93.41152954101562	101.75920867919922	131.53208923339844	152.8987579345703	112.10779571533203
E9Q4N7	Arid1b	214.42608642578125	241.73995971679688	247.25746154785156	284.5625	257.373291015625	273.4360656738281	314.38592529296875	322.6407775878906
E9Q4P1	Wdfy1	221.4154052734375	126.3701171875	178.39804077148438	168.4680633544922	188.8118438720703	153.67868041992188	165.88966369628906	164.7723388671875
E9Q555	Rnf213	1140.616943359375	1220.6142578125	1283.9271240234375	1226.1136474609375	1279.9139404296875	1188.7239990234375	1276.4720458984375	1310.5377197265625
E9Q557	Dsp	1438.306884765625	2141.1416015625	974.1396484375	1388.600341796875	816.1754150390625	550.969970703125	411.17498779296875	345.6513366699219
E9Q5C9	Nolc1	595.5327758789062	730.5851440429688	632.1061401367188	638.97314453125	630.4042358398438	629.5353393554688	705.5867919921875	703.90869140625
E9Q5F9	Setd2	177.4373016357422	174.01853942871094	170.0274200439453	156.81585693359375	151.31875610351562	186.59791564941406	150.46922302246094	166.61268615722656
E9Q5G3	Kif23	2398.136962890625	1992.7537841796875	1808.2161865234375	2016.7874755859375	1959.2139892578125	1892.507568359375	1638.81884765625	1691.6717529296875
E9Q5K9	Ythdc1	367.2761535644531	325.1922302246094	334.2226867675781	338.362548828125	316.2895812988281	362.84991455078125	307.4350280761719	311.12066650390625
E9Q634	Myo1e	710.9259033203125	672.2479248046875	591.87158203125	622.9835815429688	628.6091918945312	688.2180786132812	626.3231201171875	596.4605712890625
E9Q649	Gcnt4	48.031280517578125	43.9705696105957	49.803314208984375	38.095237731933594	55.82537841796875	50.881900787353516	55.1949348449707	43.57549285888672
E9Q6B2	Ccdc85c	173.2566375732422	73.01792907714844	66.69635009765625	79.07601928710938	84.47632598876953	77.71216583251953	64.25223541259766	62.958065032958984
E9Q6D6	Znf277	73.80453491210938	85.57964324951172	110.55107879638672	87.87701416015625	90.40263366699219	93.93606567382812	109.18234252929688	85.45263671875
E9Q6E9	Simc1	31.620847702026367	20.108440399169922	21.06749153137207	23.98015022277832	21.108510971069336	16.53379249572754	17.079498291015625	28.860532760620117
E9Q6J5	Bod1l	412.987548828125	391.89093017578125	387.9800109863281	408.877197265625	389.4576416015625	340.42626953125	421.01361083984375	386.4616394042969
E9Q735	Ube4a	341.40478515625	306.6385498046875	372.7301940917969	328.0966796875	283.352783203125	274.71343994140625	316.7859191894531	319.84088134765625
E9Q784	Zc3h13	238.49610900878906	212.9203338623047	201.28616333007812	199.22703552246094	239.3221435546875	197.4047088623047	211.82167053222656	229.8190155029297
E9Q7D5	Arhgef5	331.65631103515625	278.4200744628906	234.57313537597656	229.1871795654297	231.24070739746094	223.4295196533203	185.32325744628906	203.2530975341797
E9Q7E2	Arid2	229.13563537597656	209.6741485595703	231.03700256347656	257.06536865234375	246.0857391357422	216.8943634033203	219.88111877441406	210.57083129882812
E9Q7F2	Rnf169	212.19895935058594	100.92461395263672	98.07626342773438	75.26270294189453	104.3455810546875	119.11776733398438	117.53459167480469	124.27892303466797
E9Q7G0	Numa1	2219.333740234375	2093.545654296875	1928.1104736328125	1984.277587890625	1986.832275390625	1945.102783203125	2162.481689453125	2225.947265625
E9Q7M2	Tsc22d2	823.0874633789062	753.1100463867188	814.7764892578125	1011.0541381835938	932.1918334960938	835.0180053710938	725.4321899414062	897.3181762695312
E9Q8D0	Dnajc21	172.96922302246094	191.80386352539062	196.94940185546875	183.09280395507812	231.4204559326172	281.12396240234375	274.59765625	256.31732177734375
E9Q8I9	Fry	35.325782775878906	41.09074401855469	34.01746368408203	45.00185775756836	39.99480056762695	48.79714584350586	59.4322395324707	52.67533493041992
E9Q8T2	Prdm15	39.32701110839844	33.547176361083984	31.457578659057617	27.14490509033203	16.318004608154297	37.10639572143555	36.82841491699219	34.610443115234375
E9Q912	Rap1gds1	366.32476806640625	351.7254333496094	339.10809326171875	294.7270202636719	330.1876220703125	298.81744384765625	308.3674621582031	278.915283203125
E9Q9D5	Rabl2	88.63694763183594	106.45561218261719	86.530517578125	110.17214965820312	120.90116882324219	88.84760284423828	123.21295928955078	142.26885986328125
E9Q9R9	Dlg5	236.15846252441406	179.68045043945312	190.97743225097656	195.51467895507812	181.296875	190.1543731689453	179.8999786376953	165.13217163085938
E9QAG8	Znf431	5.670110702514648	6.217270374298096	9.021454811096191	5.995185852050781	8.276445388793945	11.896315574645996	13.21553897857666	8.313291549682617
E9QAM5	Helz2	228.7699737548828	247.02093505859375	256.9377746582031	278.7640075683594	234.39317321777344	234.01052856445312	275.1668395996094	310.3509216308594
E9QAT4	Sec16a	417.6431579589844	387.4009094238281	366.0867004394531	374.432861328125	379.1611328125	371.966552734375	408.8679504394531	392.9191589355469
F6VAN0	Atf6	5.157528400421143	5.550209045410156	5.795810699462891	5.082770347595215	7.673618793487549	2.0811171531677246	3.384408712387085	5.803302764892578
F6ZDS4	Tpr	1290.052978515625	1287.5311279296875	1212.738525390625	1256.5797119140625	1227.8809814453125	1334.1578369140625	1234.0343017578125	1236.8594970703125
F7BJB9	Morc3	453.5195007324219	459.0378112792969	353.5175476074219	401.9193115234375	419.8105773925781	473.6911315917969	452.87200927734375	482.34210205078125
F7BWT7	Tspan15	29.79094123840332	53.54823303222656	41.10906982421875	56.73565673828125	49.03946304321289	40.75031661987305	42.899845123291016	46.287269592285156
F8VPK0	Skic3	399.2474060058594	355.2452392578125	373.9438171386719	349.427490234375	367.2418518066406	374.4950256347656	379.5992431640625	339.39923095703125
F8VPQ2	Arid4a	73.79305267333984	54.405982971191406	51.153812408447266	50.447540283203125	44.89909362792969	45.948829650878906	58.736019134521484	57.65736770629883
F8VPU2	Farp1	553.0672607421875	520.0381469726562	546.558349609375	500.9869689941406	530.5900268554688	539.194091796875	452.3873596191406	482.03436279296875
F8VPZ3	Usp32	124.75590515136719	95.23163604736328	107.67578887939453	86.2707290649414	80.72247314453125	86.69575500488281	89.39009857177734	83.55022430419922
F8VPZ5	Ercc6	161.75	165.71994018554688	144.23501586914062	135.88116455078125	146.46356201171875	175.8859100341797	111.69357299804688	146.3794708251953
F8VPZ9	Bicra	60.30101776123047	83.11573791503906	97.69449615478516	100.9513931274414	113.3593978881836	74.40113067626953	126.71968078613281	119.81977081298828
F8VQB6	Myo10	748.0123291015625	677.8728637695312	739.2943725585938	793.1900634765625	685.4525146484375	594.531005859375	531.8289794921875	537.1482543945312
G3X9G7	Zfp809	83.86936950683594	34.267520904541016	22.601259231567383	NaN	29.122713088989258	36.422786712646484	53.68999099731445	44.870418548583984
G3X9J0	Sipa1l3	247.57937622070312	296.9295959472656	276.3372802734375	313.9093322753906	339.2355041503906	236.7154083251953	275.4295654296875	279.5989990234375
G3X9K3	Arfgef1	307.87225341796875	342.9227600097656	380.2833251953125	369.7517395019531	367.5804748535156	365.1571960449219	324.20233154296875	391.9884338378906
G3X9X1	Kbtbd2	77.45912170410156	78.4540023803711	80.62903594970703	62.65842819213867	68.00205993652344	100.70677185058594	64.19853973388672	71.08281707763672
G3X9Z4	Pcf11	220.67576599121094	157.6890411376953	155.28292846679688	183.15780639648438	165.05795288085938	175.20864868164062	142.07069396972656	141.1028594970703
G5E829	Atp2b1	491.6065368652344	618.73046875	606.2440795898438	639.9194946289062	636.1699829101562	513.12158203125	583.4525146484375	569.4533081054688
G5E861	Sclt1	55.10038375854492	24.611661911010742	20.712400436401367	38.87361145019531	28.197235107421875	27.873010635375977	49.486114501953125	28.589021682739258
G5E869	Znf142	69.97209930419922	67.45189666748047	71.68354797363281	75.14354705810547	53.54436492919922	51.4141960144043	58.97660827636719	66.02623748779297
G5E870	Trip12	1380.46142578125	1256.1806640625	1337.171875	1255.8499755859375	1269.681640625	1230.2783203125	1231.9744873046875	1237.7203369140625
G5E872	Rnpepl1	18.076847076416016	41.061580657958984	36.425716400146484	55.7587890625	30.002086639404297	30.46116065979004	32.173744201660156	42.60555648803711
G5E897	Poglut3	264.2660827636719	238.3444061279297	256.59930419921875	245.64410400390625	243.72792053222656	188.7296142578125	247.47125244140625	232.2620849609375
G5E8B9	Zbtb11	70.83224487304688	98.3169937133789	122.92959594726562	122.36847686767578	120.70225524902344	92.30284118652344	133.02548217773438	109.39794158935547
G5E8F4	Fpgt	46.619407653808594	38.95527267456055	61.94493103027344	58.02980422973633	55.107505798339844	80.46531677246094	59.43427276611328	40.10347366333008
G5E8K5	Ank3	184.59030151367188	167.46981811523438	203.65155029296875	178.47117614746094	197.17442321777344	179.95460510253906	228.2943115234375	206.0089874267578
G5E8P0	Tubgcp6	168.8898162841797	159.8764190673828	156.07472229003906	180.00363159179688	158.73135375976562	177.8344268798828	156.56329345703125	146.08091735839844
G5E8P1	Brd1	43.10530090332031	47.054161071777344	38.67987060546875	47.24881362915039	42.96427536010742	29.74135971069336	35.4298095703125	41.160308837890625
G5E8V9	Arfip1	2562.214599609375	1868.5965576171875	2318.27294921875	2376.26025390625	2174.559326171875	2417.80615234375	2104.771484375	2218.402099609375
G5E8Z2	Taf4b	8.459938049316406	13.04026985168457	19.497303009033203	15.919487953186035	6.44788122177124	7.240580081939697	5.070374488830566	6.780295372009277
L0N7N1	Kif14	464.2645263671875	431.5715637207031	393.1982727050781	463.46844482421875	426.0011291503906	410.8044128417969	417.310546875	412.0775451660156
O08528	Hk2	1792.82080078125	1865.81298828125	1682.8680419921875	1796.3231201171875	1895.3543701171875	2318.57275390625	1772.7408447265625	1888.319091796875
O08529	Capn2	7169.34326171875	7323.95458984375	7359.8837890625	7306.07177734375	7213.53662109375	7426.3115234375	7308.84619140625	7741.80810546875
O08532	Cacna2d1	210.41268920898438	272.860107421875	290.0608215332031	270.3244934082031	224.18655395507812	235.1202850341797	234.49197387695312	255.3911590576172
O08538	Angpt1	47.79790496826172	41.35259246826172	41.8677864074707	25.85687255859375	26.406845092773438	20.598628997802734	22.145715713500977	21.263765335083008
O08539	Bin1	3646.237548828125	3283.147705078125	2796.515625	2909.999267578125	2906.70849609375	3248.83935546875	3099.31689453125	3392.66650390625
O08547	Sec22b	910.01904296875	610.5051879882812	594.97509765625	595.7769775390625	543.93603515625	596.4261474609375	608.978515625	666.6928100585938
O08550	Kmt2b	77.3040542602539	94.28275299072266	105.92882537841797	116.91209411621094	103.87784576416016	95.24361419677734	75.08851623535156	102.87194061279297
O08553	Dpysl2	4027.8564453125	4028.0810546875	3743.3408203125	4033.1103515625	4039.02978515625	4511.04296875	4577.24951171875	4305.10302734375
O08573	Lgals9	166.77593994140625	145.9982147216797	108.10981750488281	102.082763671875	99.95384979248047	85.4373779296875	69.8823471069336	85.06580352783203
